"","ENCFF002CXC","ENCFF002DDJ","ENCFF004WYV","ENCFF010UHD","ENCFF019PEL","ENCFF030HWZ","ENCFF043YZF","ENCFF058NMZ","ENCFF076YZO","ENCFF083YCQ","ENCFF085HTY","ENCFF106DAY","ENCFF126BCK","ENCFF144PPR","ENCFF150VTD","ENCFF182QDI","ENCFF213EPU","ENCFF228PSB","ENCFF231TGQ","ENCFF232KAH","ENCFF237UAN","ENCFF249EZR","ENCFF255EOB","ENCFF257RYT","ENCFF272ULO","ENCFF284LRP","ENCFF300XUA","ENCFF312RFN","ENCFF315YAF","ENCFF328XKC","ENCFF337DKJ","ENCFF352HGW","ENCFF380FJL","ENCFF384YDT","ENCFF388AJH","ENCFF392MUM","ENCFF422BXE","ENCFF422NGZ","ENCFF423EMU","ENCFF426DUB","ENCFF429XKT","ENCFF465JKF","ENCFF471ZTZ","ENCFF475TQE","ENCFF482CEV","ENCFF493ABN","ENCFF495MHZ","ENCFF497XOD","ENCFF502KHR","ENCFF507MGL","ENCFF517YCC","ENCFF557DSM","ENCFF558DSF","ENCFF558JBX","ENCFF558VPP","ENCFF564WEB","ENCFF573DRR","ENCFF577UJR","ENCFF580QGA","ENCFF583CIY","ENCFF602OKQ","ENCFF613RNG","ENCFF632NQI","ENCFF638YFC","ENCFF659WAF","ENCFF664XPS","ENCFF676NPW","ENCFF696KPD","ENCFF699ZII","ENCFF710IEF","ENCFF732HOE","ENCFF738TKN","ENCFF772HOY","ENCFF784FIE","ENCFF786WZD","ENCFF799HIG","ENCFF804ABO","ENCFF809MSQ","ENCFF812QPN","ENCFF828JWK","ENCFF833FCO","ENCFF835KAT","ENCFF895QLA","ENCFF911VSD","ENCFF917COW","ENCFF929YBC","ENCFF944GZI","ENCFF948TXN","ENCFF958KNK","ENCFF968KBN","ENCFF990CFV","ENCFF992QZV","ENCFF998YJY"
"-229","0.4150748","0.5623743","0.6823487","0.5268174","0.788001","0.8152524","0.5943287","0.8294771","0.8451289","0.6375231","0.5847032","0.5920068","0.6939561","0.7610853","0.6533843","0.7117554","0.675725","0.4085736","0.6383655","0.7026884","0.5655082","0.7226215","0.5941093","0.5623222","0.3702354","0.4741496","0.8286347","0.7206229","0.7234331","0.6958973","0.5576347","0.6365466","0.7302272","0.6356799","0.5227131","0.6976973","0.744326","0.6909789","0.5129567","0.603703","0.419263","0.6989439","0.5478708","0.6473718","0.4990443","0.7547282","0.4847067","0.4688371","0.6394493","0.5813005","0.4868855","0.7836179","0.4738789","0.6574467","0.6217592","0.696291","0.7061126","0.5","0.640469","0.615709","0.6708876","0.4977737","0.4981171","0.7552738","0.5669675","0.5644086","0.5778559","0.5275826","0.5136768","0.4120639","0.5616073","0.55037","0.6509648","0.541632","0.7147265","0.6962697","0.7113905","0.7512352","0.4384943","0.4061886","0.7522559","0.4367965","0.573441","0.4149597","0.773031","0.5421555","0.5677656","0.6521549","0.4595001","0.4034748","0.8102749","0.7577634","0.7156307"
"-228","0.4157478","0.5630217","0.6819553","0.5277175","0.788001","0.8168636","0.5935571","0.8311753","0.8455615","0.6378716","0.5847237","0.5928146","0.6948909","0.7610853","0.6566594","0.7123353","0.6761435","0.4087793","0.6388366","0.703323","0.5658346","0.7231348","0.5949644","0.563406","0.3696964","0.4743271","0.8297758","0.7210949","0.7242236","0.6960307","0.557865","0.6372337","0.7308762","0.6359149","0.523111","0.6979866","0.7451463","0.6915797","0.5148683","0.60389","0.4195003","0.6993892","0.547811","0.6477612","0.4986273","0.7551433","0.4851712","0.4692107","0.6398766","0.5806928","0.4873567","0.7847688","0.4734986","0.6577906","0.6224469","0.6964476","0.7076034","0.5007418","0.6402752","0.6170269","0.6713977","0.4981887","0.4979801","0.7558705","0.568016","0.5645636","0.5780362","0.5283301","0.5143782","0.4117564","0.5623817","0.550247","0.6498297","0.5407993","0.7158485","0.6964529","0.7128917","0.7515628","0.4386798","0.4063124","0.753518","0.4369697","0.574218","0.415269","0.7740518","0.5431569","0.5675991","0.6526962","0.4600853","0.4039049","0.8098242","0.7584516","0.7161656"
"-227","0.4157478","0.5636229","0.6819881","0.5284058","0.788001","0.8190118","0.5943287","0.8308215","0.8463402","0.6379064","0.5850725","0.5927296","0.6954302","0.76141","0.6572052","0.712757","0.6765022","0.4093506","0.6373057","0.7038518","0.5662696","0.723306","0.5947268","0.5643544","0.3697396","0.4750373","0.8302457","0.7220387","0.7236589","0.6967312","0.5580743","0.6373319","0.7307371","0.6342696","0.5224856","0.6981601","0.7462401","0.6920471","0.5163551","0.60389","0.4196945","0.6995801","0.5483486","0.6486697","0.4990791","0.7558438","0.4854366","0.4692107","0.6406361","0.58104","0.4868855","0.786879","0.4740864","0.6580199","0.6218967","0.6971681","0.7092807","0.5","0.6418258","0.617554","0.6717578","0.498434","0.4977063","0.7565568","0.5692013","0.5651217","0.5782166","0.5277321","0.5150256","0.4117327","0.5639305","0.5505282","0.6503973","0.5399667","0.71669","0.6969237","0.7142053","0.7518631","0.4381606","0.4058946","0.7552218","0.4374892","0.5746064","0.4158215","0.7746087","0.5439676","0.5684316","0.6531086","0.4605534","0.4039694","0.8107256","0.7588244","0.7164866"
"-226","0.4157478","0.5639466","0.6822831","0.5290941","0.7887572","0.8192803","0.5958719","0.8315998","0.8472054","0.6381503","0.5854214","0.5929422","0.6960055","0.7611317","0.6574782","0.7130469","0.6766218","0.4094648","0.63813","0.7051843","0.5664872","0.7243326","0.5950119","0.5643544","0.3699767","0.4756409","0.8309169","0.7229825","0.7244495","0.6978319","0.5583046","0.6376755","0.7308299","0.6349747","0.5228836","0.6983916","0.746787","0.6923976","0.5176296","0.60389","0.419975","0.7002481","0.5485875","0.6493186","0.4998089","0.7563367","0.4854697","0.4701876","0.6413007","0.5818213","0.4876708","0.786879","0.4744321","0.6583352","0.6225844","0.6976693","0.7102124","0.5022255","0.6410505","0.6164997","0.672598","0.4992642","0.4985964","0.7569745","0.5697028","0.5652767","0.5789379","0.5282553","0.5152414","0.4122058","0.5642747","0.5505106","0.6515323","0.540383","0.7178121","0.6983363","0.7158942","0.7526001","0.4380493","0.4056007","0.7552218","0.4367965","0.5746269","0.4160645","0.7751655","0.5448259","0.5682651","0.6533406","0.4610215","0.4042489","0.8120775","0.7592545","0.7167005"
"-225","0.4161102","0.5641779","0.6832339","0.5284058","0.7882531","0.8203545","0.5966435","0.8323781","0.8472919","0.638917","0.5860986","0.5938776","0.6961133","0.7608534","0.6572052","0.7136531","0.6773692","0.4093049","0.6388366","0.7052901","0.5672486","0.7251882","0.5954869","0.565506","0.3700198","0.475783","0.8317895","0.7220387","0.7250141","0.6987658","0.5588697","0.6382645","0.7306444","0.6356799","0.5222014","0.6983916","0.7473339","0.6923642","0.5167799","0.6063213","0.4197592","0.7008207","0.5493639","0.6489293","0.5002954","0.7567","0.4859342","0.4702451","0.6417755","0.5822554","0.4878279","0.7872626","0.475089","0.6583926","0.6229283","0.6984525","0.711517","0.5037092","0.6414381","0.6151819","0.6733481","0.4999057","0.4989387","0.7573027","0.5702954","0.5654317","0.5783067","0.5280311","0.5156731","0.4121821","0.5647049","0.5503524","0.6526674","0.5412157","0.7186536","0.6984148","0.7168324","0.7529277","0.4377897","0.4055388","0.7558528","0.4369697","0.5749336","0.4161529","0.775382","0.5454459","0.5682651","0.6534179","0.4607038","0.4050445","0.8102749","0.7595986","0.7169145"
"-224","0.4168349","0.5642935","0.6837584","0.5290411","0.7895135","0.8203545","0.5985725","0.8323074","0.8481571","0.63937","0.5862628","0.5943027","0.6971201","0.7614564","0.658024","0.7138376","0.6779372","0.4093277","0.6389543","0.7053959","0.5674118","0.7251882","0.5960095","0.5659802","0.369912","0.4761736","0.8321922","0.7239264","0.7245624","0.6993329","0.5590162","0.6382645","0.7308762","0.63615","0.5222582","0.6989701","0.746787","0.6926145","0.5167799","0.6065083","0.4193924","0.7012979","0.5491847","0.649708","0.5002954","0.7569075","0.4866972","0.4705612","0.6420603","0.5818213","0.4870426","0.7876463","0.4753311","0.6587079","0.6222406","0.699079","0.7133805","0.5007418","0.6406629","0.615709","0.6729581","0.5003585","0.5001712","0.7572132","0.5710704","0.5653387","0.5789379","0.5275078","0.5159968","0.412466","0.5653072","0.5501767","0.6549376","0.5391341","0.7178121","0.6991472","0.7177707","0.7530642","0.4377156","0.4053377","0.7562315","0.4372294","0.5756696","0.4166169","0.7764648","0.5455412","0.5699301","0.6539592","0.4609713","0.405324","0.8102749","0.7597419","0.7183053"
"-223","0.4169384","0.5645941","0.6848076","0.5292529","0.7892614","0.8208915","0.599537","0.8325904","0.8487628","0.639823","0.5864475","0.5945153","0.6972639","0.7620594","0.6604803","0.7141012","0.6781166","0.4092592","0.6387188","0.7058612","0.5677381","0.7260438","0.5962945","0.5663867","0.3695455","0.4771323","0.8325279","0.7253421","0.7263693","0.6994997","0.5594976","0.6392461","0.7310617","0.6353273","0.5229973","0.6989701","0.7476073","0.6932988","0.5180544","0.6076304","0.4193493","0.7015842","0.5499612","0.6500973","0.5009904","0.7572967","0.487427","0.4708773","0.6421552","0.583384","0.4879849","0.7895646","0.4759534","0.6589945","0.6218967","0.6998935","0.7135669","0.4985163","0.6405659","0.6167633","0.6734982","0.5006038","0.5007874","0.7576011","0.5706601","0.5656487","0.5796592","0.5281806","0.5165902","0.4127972","0.5661676","0.5498778","0.6526674","0.5374688","0.71669","0.6991211","0.7173954","0.7535555","0.4378639","0.4057554","0.7569887","0.4372294","0.5759354","0.4173241","0.7766194","0.5460181","0.5697636","0.6544231","0.4614729","0.4057541","0.8093736","0.7597993","0.7188403"
"-222","0.4176632","0.5648022","0.6849059","0.5297294","0.7895135","0.8200859","0.5989583","0.8325196","0.8485032","0.640276","0.5868579","0.5955782","0.6976234","0.7622913","0.6626638","0.7143648","0.6789836","0.4093506","0.6384833","0.7057977","0.5674661","0.7268994","0.5968171","0.5680125","0.3701492","0.4779135","0.8328635","0.7248702","0.7273857","0.7001334","0.5598325","0.6390498","0.7308762","0.6347397","0.5228268","0.6997801","0.746787","0.69415","0.517842","0.6068824","0.4193708","0.7020931","0.5510363","0.6502271","0.501199","0.7580231","0.4881237","0.4713083","0.6426774","0.5839049","0.4892414","0.7914828","0.4757805","0.6592811","0.6221718","0.7001128","0.7143123","0.5014837","0.6407598","0.6170269","0.6744584","0.5007736","0.4999658","0.7578398","0.5707513","0.5658968","0.5793887","0.5291523","0.5171837","0.4131756","0.5662537","0.5495966","0.6538025","0.5387177","0.7169705","0.7002197","0.718146","0.753692","0.4384573","0.4057709","0.7573673","0.4371429","0.576283","0.4174124","0.7773928","0.5460181","0.5712621","0.6552222","0.460871","0.4060336","0.8098242","0.7602294","0.7188403"
"-221","0.4173008","0.5645016","0.6859222","0.5298883","0.7890093","0.8198174","0.5981867","0.8332272","0.8495414","0.6413562","0.5869811","0.5961735","0.6984863","0.7633581","0.6629367","0.7148656","0.6798505","0.4093963","0.6395431","0.7060939","0.5683363","0.7275838","0.5974822","0.5688254","0.3700414","0.4780555","0.8334676","0.7253421","0.7278374","0.700467","0.5609838","0.6393443","0.7312007","0.636385","0.5234522","0.7003587","0.7473339","0.6943837","0.5182668","0.6065083","0.4191982","0.702952","0.5513946","0.6508761","0.5009209","0.7588014","0.4885549","0.4717968","0.6432471","0.5842521","0.4895555","0.7922501","0.4760225","0.6593958","0.6223781","0.700708","0.7137533","0.5007418","0.6414381","0.6167633","0.6749385","0.5013207","0.5001027","0.758526","0.5712983","0.5664548","0.5802002","0.5291523","0.5180469","0.4128445","0.5662537","0.5500009","0.653235","0.5383014","0.7172511","0.7001413","0.718146","0.7547839","0.4384573","0.4060029","0.7581877","0.4380952","0.5763443","0.417545","0.7780115","0.545732","0.5715951","0.6562017","0.4610716","0.4062917","0.8093736","0.7606308","0.7191612"
"-220","0.4171973","0.5641779","0.6862173","0.5306825","0.7882531","0.8198174","0.6001157","0.8331564","0.849974","0.6421577","0.5872478","0.5971088","0.6990975","0.7639147","0.6623908","0.7152873","0.6794918","0.4094648","0.6402496","0.7068342","0.5684451","0.7274127","0.5972447","0.5691641","0.3700198","0.4783751","0.833132","0.7272298","0.7287408","0.7011007","0.5611722","0.6404241","0.7313862","0.6375602","0.5244755","0.7013423","0.7487011","0.6947509","0.5172048","0.6068824","0.4195866","0.7033338","0.5516335","0.6519143","0.5009904","0.7592684","0.4887872","0.4721416","0.6437693","0.5834708","0.4887702","0.7930175","0.4763337","0.6599977","0.6232721","0.7014598","0.7146851","0.4977745","0.6422134","0.6167633","0.6752085","0.5017169","0.499418","0.7587051","0.5716174","0.5671369","0.5812821","0.5298998","0.5176693","0.4134358","0.5666839","0.5501415","0.6498297","0.5383014","0.7192146","0.7009783","0.7185213","0.7554664","0.4389394","0.406266","0.7583139","0.4377489","0.576835","0.4184068","0.7784755","0.5462089","0.5729271","0.6569492","0.4613391","0.4066357","0.8120775","0.7609462","0.7200171"
"-219","0.4168349","0.5646172","0.6861189","0.5307354","0.7890093","0.8216971","0.6001157","0.8339348","0.8502336","0.6425759","0.5870631","0.5972364","0.6994571","0.7644249","0.6643013","0.7152346","0.6800897","0.4098533","0.6406029","0.7073207","0.5680644","0.7282683","0.5964371","0.5695028","0.3698258","0.4788722","0.8338032","0.7277017","0.7280632","0.7013342","0.562135","0.6409149","0.7318034","0.6372077","0.5251578","0.7016894","0.7497949","0.6952015","0.5182668","0.6055732","0.4187236","0.7038427","0.5515738","0.6521739","0.5015812","0.7594759","0.489517","0.4720554","0.644244","0.5835576","0.4889273","0.7939766","0.4773018","0.6605136","0.6237535","0.7015851","0.7154305","0.5014837","0.6423103","0.6151819","0.6756586","0.5020188","0.4991441","0.7590631","0.5726659","0.5677569","0.5820936","0.5303483","0.5177772","0.4136251","0.5666839","0.5500712","0.6498297","0.5407993","0.7189341","0.7016846","0.718709","0.7556848","0.4384943","0.4066992","0.7581877","0.4375758","0.5770395","0.4184289","0.7786302","0.5470196","0.5735931","0.6572843","0.4615063","0.4073453","0.8138801","0.7611756","0.720766"
"-218","0.4176632","0.5652415","0.6862173","0.5317414","0.7887572","0.82116","0.6018519","0.8347131","0.8501471","0.6425759","0.5868169","0.5975765","0.699529","0.7641929","0.665393","0.7156563","0.6806577","0.4099904","0.6407207","0.7078706","0.5692609","0.7284394","0.5968171","0.5703834","0.3698474","0.4794404","0.8344073","0.7295894","0.7288538","0.7021014","0.5622187","0.6411603","0.7324525","0.6375602","0.5249872","0.7023259","0.7506153","0.6955187","0.5197536","0.6057602","0.4187667","0.7040972","0.5515141","0.6537313","0.5019288","0.7602542","0.4900478","0.4720267","0.6448611","0.583384","0.4903408","0.7941684","0.4784082","0.6603417","0.6239598","0.7016791","0.7169214","0.5022255","0.6437639","0.6146547","0.6765888","0.5027923","0.4993495","0.7594808","0.5730306","0.56816","0.5833559","0.5301988","0.5183707","0.4134358","0.5678024","0.5509677","0.6498297","0.5420483","0.7192146","0.7024432","0.7198349","0.7562307","0.4386427","0.4068229","0.7584401","0.438355","0.5775915","0.4188266","0.7789086","0.5470672","0.5734266","0.657078","0.462058","0.4075818","0.8143308","0.7616057","0.7217289"
"-217","0.4186986","0.5652646","0.6865779","0.5316885","0.7900176","0.8225027","0.6010802","0.8354914","0.8506662","0.6435864","0.5873504","0.5971088","0.700284","0.7647959","0.6656659","0.7154982","0.6809268","0.4103332","0.6407207","0.7085263","0.5690977","0.7286105","0.5972922","0.5716028","0.3696533","0.479831","0.8343402","0.7300613","0.7280632","0.7023349","0.5626164","0.6415039","0.7322207","0.6380303","0.5246461","0.7035408","0.7517091","0.6961696","0.5201784","0.603703","0.4193493","0.704638","0.553067","0.6525633","0.502311","0.7615774","0.4900809","0.472314","0.645146","0.5832972","0.4917544","0.7958949","0.4788922","0.660485","0.6241662","0.702243","0.7169214","0.5022255","0.6442485","0.6159726","0.6770389","0.5029622","0.4997604","0.7601373","0.5738512","0.5675089","0.5835362","0.5316938","0.5181009","0.4135778","0.5682327","0.5509325","0.6475596","0.5437136","0.7200561","0.7026263","0.7205855","0.7572407","0.4394215","0.4066992","0.7578722","0.4391342","0.5776733","0.4193349","0.7796201","0.5485455","0.5734266","0.6573616","0.4623757","0.4082914","0.8143308","0.7619498","0.7216219"
"-216","0.4185433","0.5655884","0.6867091","0.5315296","0.7890093","0.8225027","0.6020448","0.8351376","0.8510123","0.6439698","0.5872478","0.597534","0.70032","0.7647495","0.6659389","0.7156036","0.6811659","0.4105617","0.6404852","0.7089494","0.5693697","0.7294661","0.5973872","0.5731608","0.3699336","0.4800085","0.8344073","0.7305333","0.7278374","0.7032355","0.5626792","0.6417002","0.7323134","0.6374427","0.5252146","0.703888","0.7530763","0.6963699","0.5203908","0.6053862","0.4197161","0.7052424","0.5536642","0.6532122","0.5026586","0.7623038","0.4900809","0.4725439","0.6455258","0.5837312","0.4903408","0.7947439","0.4794454","0.6610009","0.6243725","0.7027442","0.7178531","0.504451","0.6455083","0.615709","0.6768589","0.5034338","0.4999658","0.7602268","0.5745806","0.5678499","0.5827247","0.5319928","0.5182088","0.4139089","0.5690931","0.5509853","0.6475596","0.5445462","0.7203366","0.7035942","0.7213361","0.7580051","0.4392731","0.4063433","0.7580615","0.438961","0.5779595","0.4198431","0.7799604","0.5494516","0.5730936","0.6578513","0.4625428","0.408786","0.8134295","0.7623226","0.720766"
"-215","0.4187503","0.5658196","0.6871025","0.5322179","0.7905218","0.8235768","0.6022377","0.836199","0.851964","0.6446667","0.5876788","0.5978741","0.7012189","0.7647959","0.6656659","0.7160253","0.6821824","0.4106759","0.6408384","0.7094359","0.5692609","0.7289528","0.5976247","0.5732286","0.3693299","0.4807897","0.8355484","0.7305333","0.728402","0.7033689","0.5634328","0.6414548","0.7325916","0.6386179","0.5258969","0.7046401","0.7552639","0.6972378","0.518904","0.6065083","0.4194787","0.7052424","0.5536045","0.653342","0.5033189","0.7625114","0.49028","0.4726301","0.6458106","0.5837312","0.4920685","0.7949357","0.4793071","0.6613162","0.6251977","0.7033081","0.7184122","0.5051929","0.6455083","0.6154454","0.6775491","0.5037734","0.5010613","0.7611219","0.5748541","0.568191","0.5825444","0.5318433","0.5192339","0.4137197","0.5696954","0.5511435","0.645857","0.5449625","0.7192146","0.7037512","0.7217114","0.7584145","0.439644","0.4061886","0.7586925","0.4387013","0.5784093","0.4202188","0.7806719","0.5499762","0.5735931","0.6579802","0.4625094","0.409388","0.8125282","0.7629821","0.7204451"
"-214","0.4191127","0.5663745","0.6873975","0.5319002","0.7915301","0.8241139","0.6041667","0.836765","0.852137","0.6446667","0.5881713","0.5985544","0.7019739","0.7653989","0.665393","0.7167897","0.6835277","0.4109044","0.641545","0.7097743","0.5699135","0.7303217","0.5979572","0.5741769","0.3690281","0.481784","0.8354813","0.7300613","0.7288538","0.7044363","0.5641444","0.6411603","0.7333333","0.639088","0.5256695","0.705508","0.7563577","0.6973713","0.5203908","0.6072564","0.4197592","0.7060059","0.5540823","0.655159","0.5040487","0.7631859","0.4907444","0.4728887","0.6459055","0.5829499","0.4919114","0.7958949","0.4796529","0.6618608","0.6255416","0.7043732","0.7189713","0.5051929","0.6459928","0.6149183","0.6785093","0.5042263","0.5013352","0.7614501","0.5755379","0.568594","0.5835362","0.5319181","0.5197194","0.413838","0.5707279","0.5514774","0.6435868","0.5437136","0.7197756","0.7041959","0.7220867","0.7589605","0.4396069","0.4064826","0.7595759","0.438961","0.5786751","0.420948","0.7813834","0.5507868","0.5740926","0.6579802","0.4627602","0.4097751","0.8138801","0.7631828","0.7202311"
"-213","0.4192162","0.5663514","0.6881844","0.5322709","0.791278","0.8243824","0.6045525","0.8371188","0.8527427","0.6449803","0.5879866","0.598767","0.7023334","0.7658627","0.6648472","0.7172641","0.6842152","0.4108359","0.6404852","0.710155","0.5701311","0.7304928","0.5986223","0.5743802","0.3689419","0.4821746","0.8358169","0.7300613","0.7289667","0.7050033","0.5644165","0.6411112","0.7335651","0.6387355","0.5264654","0.705913","0.7574515","0.6975382","0.5216653","0.6076304","0.4198024","0.7060377","0.5542615","0.6550292","0.5047437","0.7638085","0.4910098","0.4733772","0.6456207","0.583818","0.4915973","0.796854","0.4801715","0.6619181","0.6258854","0.7052816","0.7197167","0.5059347","0.6465743","0.6149183","0.6796495","0.5049055","0.5023622","0.7616291","0.5761306","0.568749","0.5847985","0.5319928","0.5200432","0.4140035","0.5715023","0.5514599","0.645857","0.5432973","0.7211781","0.7046667","0.7222743","0.7596429","0.4398665","0.4067301","0.7603332","0.4396537","0.5788591","0.4214341","0.7816618","0.5514545","0.5742591","0.6586246","0.4629441","0.4100546","0.8152321","0.7635842","0.7214079"
"-212","0.4199928","0.5662589","0.6883811","0.5329062","0.791278","0.825725","0.6045525","0.8371896","0.8525696","0.645503","0.5880892","0.5991497","0.702657","0.766141","0.6670306","0.7180021","0.6842451","0.4107673","0.6411917","0.7108531","0.5709469","0.7306639","0.5990499","0.5747189","0.3686616","0.4824231","0.8366224","0.7291175","0.7291925","0.705537","0.5653166","0.640964","0.7342605","0.6396756","0.5270908","0.7060287","0.7582718","0.698089","0.5225149","0.6087526","0.4198239","0.706483","0.5546198","0.655159","0.5055778","0.7641717","0.491607","0.4734347","0.6460479","0.5836444","0.4923826","0.7964704","0.4799986","0.6618321","0.6265731","0.7057202","0.7217667","0.5089021","0.6463805","0.6146547","0.6803397","0.5047923","0.5032523","0.7622557","0.5770423","0.5690591","0.5855198","0.5323666","0.5199353","0.413838","0.5729651","0.5513192","0.6475596","0.5407993","0.7214586","0.7050591","0.7243385","0.7598886","0.4403115","0.4069931","0.7613428","0.44","0.579268","0.4213015","0.7826827","0.5518836","0.5760906","0.6595525","0.463245","0.4103557","0.8161334","0.7640717","0.7217289"
"-211","0.4207693","0.5658658","0.6886434","0.5327474","0.7927905","0.8262621","0.6060957","0.8371896","0.8530022","0.6454333","0.588356","0.5995323","0.7032683","0.7669759","0.6678493","0.7183711","0.6847833","0.4105388","0.6417805","0.7112549","0.5704574","0.7313484","0.5994299","0.5752608","0.3682304","0.4833108","0.8379648","0.7291175","0.7291925","0.7059039","0.5653585","0.6406204","0.733936","0.6406158","0.5264654","0.7066651","0.7601859","0.6984395","0.5240017","0.6087526","0.4201907","0.7072147","0.5546796","0.6559377","0.5063076","0.7651836","0.4921709","0.4740956","0.6469974","0.5835576","0.4923826","0.7974295","0.4805172","0.6623481","0.626917","0.7068793","0.7221394","0.5081602","0.6471557","0.615709","0.6810898","0.5053772","0.5048271","0.7622557","0.5778629","0.5693381","0.5853395","0.5322918","0.520259","0.4142637","0.574772","0.5515302","0.6469921","0.540383","0.7211781","0.7052945","0.7245262","0.7610078","0.4406453","0.4070395","0.7618477","0.4395671","0.5795952","0.4211468","0.7828064","0.5522175","0.5760906","0.6597587","0.4626766","0.4108072","0.816584","0.7640717","0.7220499"
